Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       6/85          void std::vector<Mesh, std::allocator<Mesh> >::_M_realloc_insert<Mesh const&>(__gnu_cxx::__normal_iterator<Mesh*, std::vector<Mesh, std::allocator<Mesh> > >, Mesh const&) [15]
                0.00    0.00      12/85          std::vector<Mesh, std::allocator<Mesh> >::push_back(Mesh const&) [14]
                0.00    0.00      18/85          SkinTest() [3]
                0.00    0.00      18/85          Scene::addMesh(Mesh*, BaseMaterial*, bool, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::optional<FragShader>) [26]
                0.00    0.00      31/85          void std::_Construct<Mesh, Mesh const&>(Mesh*, Mesh const&) [17]
[13]    17.6    0.00    0.00      85         Mesh::Mesh(Mesh const&) [13]
                0.00    0.00      85/140         Mesh::setupvns() [11]
                0.00    0.00    3400/3400        std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator[](unsigned long) const [234]
                0.00    0.00    3400/4703        std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [195]
                0.00    0.00    3400/40719       std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator[](unsigned long) [57]
                0.00    0.00    3400/3401        std::vector<int, std::allocator<int> >::operator=(std::vector<int, std::allocator<int> >&&) [231]
                0.00    0.00    3400/11979       std::vector<int, std::allocator<int> >::~vector() [118]
                0.00    0.00    1020/1020        std::vector<Vector3, std::allocator<Vector3> >::operator[](unsigned long) const [375]
                0.00    0.00    1020/81508       Vector3::Vector3(Vector3 const&) [44]
                0.00    0.00    1020/35372       std::vector<Vector3, std::allocator<Vector3> >::operator[](unsigned long) [66]
                0.00    0.00    1020/1020        std::vector<Vector2, std::allocator<Vector2> >::operator[](unsigned long) const [374]
                0.00    0.00    1020/65018       Vector2::Vector2(Vector2 const&) [52]
                0.00    0.00    1020/2856        std::vector<Vector2, std::allocator<Vector2> >::operator[](unsigned long) [264]
                0.00    0.00     170/212         std::vector<Vector3, std::allocator<Vector3> >::vector() [506]
                0.00    0.00     170/209         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector() [519]
                0.00    0.00     170/170         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector(unsigned long, std::allocator<std::vector<int, std::allocator<int> > > const&) [534]
                0.00    0.00     170/211         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator=(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&&) [513]
                0.00    0.00     170/1324        std::__new_allocator<std::vector<int, std::allocator<int> > >::~__new_allocator() [348]
                0.00    0.00     170/651         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector() [399]
                0.00    0.00      85/24456       Object::Object(Object const&) [79]
                0.00    0.00      85/104         std::vector<Vector2, std::allocator<Vector2> >::vector() [590]
                0.00    0.00      85/246         std::vector<Vector3, std::allocator<Vector3> >::vector(unsigned long, std::allocator<Vector3> const&) [482]
                0.00    0.00      85/730         std::vector<Vector3, std::allocator<Vector3> >::~vector() [388]
                0.00    0.00      85/249         std::vector<Vector3, std::allocator<Vector3> >::operator=(std::vector<Vector3, std::allocator<Vector3> >&&) [476]
                0.00    0.00      85/1514        std::__new_allocator<Vector3>::~__new_allocator() [341]
                0.00    0.00      85/105         std::vector<Vector2, std::allocator<Vector2> >::vector(unsigned long, std::allocator<Vector2> const&) [577]
                0.00    0.00      85/105         std::vector<Vector2, std::allocator<Vector2> >::operator=(std::vector<Vector2, std::allocator<Vector2> >&&) [579]
                0.00    0.00      85/317         std::vector<Vector2, std::allocator<Vector2> >::~vector() [442]
                0.00    0.00      85/636         std::__new_allocator<Vector2>::~__new_allocator() [407]
-----------------------------------------------
                0.00    0.00      18/18          RiggedMesh::visBones(float) [12]
[14]    10.2    0.00    0.00      18         std::vector<Mesh, std::allocator<Mesh> >::push_back(Mesh const&) [14]
                0.00    0.00       6/6           void std::vector<Mesh, std::allocator<Mesh> >::_M_realloc_insert<Mesh const&>(__gnu_cxx::__normal_iterator<Mesh*, std::vector<Mesh, std::allocator<Mesh> > >, Mesh const&) [15]
                0.00    0.00      12/85          Mesh::Mesh(Mesh const&) [13]
                0.00    0.00      24/73          Mesh const& std::forward<Mesh const&>(std::remove_reference<Mesh const&>::type&) [617]
                0.00    0.00      12/18516       operator new(unsigned long, void*) [93]
                0.00    0.00       6/7           std::vector<Mesh, std::allocator<Mesh> >::end() [1050]
-----------------------------------------------
                0.00    0.00       6/6           std::vector<Mesh, std::allocator<Mesh> >::push_back(Mesh const&) [14]
[15]     7.7    0.00    0.00       6         void std::vector<Mesh, std::allocator<Mesh> >::_M_realloc_insert<Mesh const&>(__gnu_cxx::__normal_iterator<Mesh*, std::vector<Mesh, std::allocator<Mesh> > >, Mesh const&) [15]
                0.00    0.00      12/12          Mesh* std::__uninitialized_move_if_noexcept_a<Mesh*, Mesh*, std::allocator<Mesh> >(Mesh*, Mesh*, Mesh*, std::allocator<Mesh>&) [22]
                0.00    0.00       6/85          Mesh::Mesh(Mesh const&) [13]
                0.00    0.00      18/73          Mesh const& std::forward<Mesh const&>(std::remove_reference<Mesh const&>::type&) [617]
                0.00    0.00      18/19          std::_Vector_base<Mesh, std::allocator<Mesh> >::_M_get_Tp_allocator() [876]
                0.00    0.00      12/62          __gnu_cxx::__normal_iterator<Mesh*, std::vector<Mesh, std::allocator<Mesh> > >::base() const [676]
                0.00    0.00       6/6           std::vector<Mesh, std::allocator<Mesh> >::_M_check_len(unsigned long, char const*) const [1083]
                0.00    0.00       6/7           std::vector<Mesh, std::allocator<Mesh> >::begin() [1051]
                0.00    0.00       6/6           __gnu_cxx::__normal_iterator<Mesh*, std::vector<Mesh, std::allocator<Mesh> > >::difference_type __gnu_cxx::operator-<Mesh*, std::vector<Mesh, std::allocator<Mesh> > >(__gnu_cxx::__normal_iterator<Mesh*, std::vector<Mesh, std::allocator<Mesh> > > const&, __gnu_cxx::__normal_iterator<Mesh*, std::vector<Mesh, std::allocator<Mesh> > > const&) [1069]
                0.00    0.00       6/6           std::_Vector_base<Mesh, std::allocator<Mesh> >::_M_allocate(unsigned long) [1089]
                0.00    0.00       6/18516       operator new(unsigned long, void*) [93]
                0.00    0.00       6/7           void std::_Destroy<Mesh*>(Mesh*, Mesh*) [1056]
                0.00    0.00       6/7           std::_Vector_base<Mesh, std::allocator<Mesh> >::_M_deallocate(Mesh*, unsigned long) [1043]
-----------------------------------------------
                0.00    0.00      18/18          RiggedMesh::visBones(float) [12]
[16]     7.5    0.00    0.00      18         icosphere(float, int) [16]
                0.00    0.00      18/18          Mesh::Mesh(std::vector<Vector3, std::allocator<Vector3> >&, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [25]
                0.00    0.00      18/18          Mesh::flipNormals() [23]
                0.00    0.00     432/35372       std::vector<Vector3, std::allocator<Vector3> >::operator[](unsigned long) [66]
                0.00    0.00     360/433         std::vector<int, std::allocator<int> >::vector(std::initializer_list<int>, std::allocator<int> const&) [426]
                0.00    0.00     360/11979       std::vector<int, std::allocator<int> >::~vector() [118]
                0.00    0.00     234/257         std::vector<Vector3, std::allocator<Vector3> >::size() const [456]
                0.00    0.00     216/204355      Vector3::Vector3(float, float, float) [39]
                0.00    0.00     216/19230       Vector3::operator*(float) [91]
                0.00    0.00      18/20          BASE::min(int, int) [822]
                0.00    0.00      18/20          std::vector<Vector3, std::allocator<Vector3> >::vector(std::initializer_list<Vector3>, std::allocator<Vector3> const&) [851]
                0.00    0.00      18/1514        std::__new_allocator<Vector3>::~__new_allocator() [341]
                0.00    0.00      18/20          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector(std::initializer_list<std::vector<int, std::allocator<int> > >, std::allocator<std::vector<int, std::allocator<int> > > const&) [853]
                0.00    0.00      18/1324        std::__new_allocator<std::vector<int, std::allocator<int> > >::~__new_allocator() [348]
                0.00    0.00      18/20621       std::__new_allocator<int>::~__new_allocator() [82]
                0.00    0.00      18/1460        std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::size() const [343]
                0.00    0.00      18/651         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector() [399]
                0.00    0.00      18/730         std::vector<Vector3, std::allocator<Vector3> >::~vector() [388]
-----------------------------------------------
                0.00    0.00      31/31          Mesh* std::__do_uninit_copy<Mesh const*, Mesh*>(Mesh const*, Mesh const*, Mesh*) [19]
[17]     6.4    0.00    0.00      31         void std::_Construct<Mesh, Mesh const&>(Mesh*, Mesh const&) [17]
                0.00    0.00      31/85          Mesh::Mesh(Mesh const&) [13]
                0.00    0.00      31/18516       operator new(unsigned long, void*) [93]
                0.00    0.00      31/73          Mesh const& std::forward<Mesh const&>(std::remove_reference<Mesh const&>::type&) [617]
-----------------------------------------------
                0.00    0.00      12/12          Mesh* std::uninitialized_copy<Mesh const*, Mesh*>(Mesh const*, Mesh const*, Mesh*) [20]
[18]     6.4    0.00    0.00      12         Mesh* std::__uninitialized_copy<false>::__uninit_copy<Mesh const*, Mesh*>(Mesh const*, Mesh const*, Mesh*) [18]
                0.00    0.00      12/12          Mesh* std::__do_uninit_copy<Mesh const*, Mesh*>(Mesh const*, Mesh const*, Mesh*) [19]
